date,rainfall_mm,region,rainfall_3day,rainfall_7day,rainfall_30day,rainfall_7day_avg,rainfall_spike
2024-10-19,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-20,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-21,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-22,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-23,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-24,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-25,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-26,0.0,Punjab,0.0,0.0,6.95,0.0,0.0
2024-10-27,0.0,Punjab,0.0,0.0,5.0,0.0,0.0
2024-10-28,0.0,Punjab,0.0,0.0,3.92,0.0,0.0
2024-10-29,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-10-30,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-10-31,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-11-01,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-11-02,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-11-03,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-11-04,0.0,Punjab,0.0,0.0,3.79,0.0,0.0
2024-11-05,0.0,Punjab,0.0,0.0,1.21,0.0,0.0
2024-11-06,0.0,Punjab,0.0,0.0,1.21,0.0,0.0
2024-11-07,0.0,Punjab,0.0,0.0,1.21,0.0,0.0
2024-11-08,0.0,Punjab,0.0,0.0,1.21,0.0,0.0
2024-11-09,0.0,Punjab,0.0,0.0,1.21,0.0,0.0
2024-11-10,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-11,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-12,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-13,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-14,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-16,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-17,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-19,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-20,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-23,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-24,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-26,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-27,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-28,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,Punjab,0.0,0.0,0.0,0.0,0.0
2024-11-30,0.29,Punjab,0.29,0.29,0.29,0.04,0.25
2024-12-01,0.0,Punjab,0.29,0.29,0.29,0.04,-0.04
2024-12-02,0.21,Punjab,0.5,0.5,0.5,0.07,0.14
2024-12-03,0.0,Punjab,0.21,0.5,0.5,0.07,-0.07
2024-12-04,0.0,Punjab,0.21,0.5,0.5,0.07,-0.07
2024-12-05,0.0,Punjab,0.0,0.5,0.5,0.07,-0.07
2024-12-06,0.0,Punjab,0.0,0.5,0.5,0.07,-0.07
2024-12-07,0.0,Punjab,0.0,0.21,0.5,0.03,-0.03
2024-12-08,0.08,Punjab,0.08,0.29,0.58,0.04,0.04
2024-12-09,0.07,Punjab,0.15,0.15,0.65,0.02,0.05
2024-12-10,0.0,Punjab,0.15,0.15,0.65,0.02,-0.02
2024-12-11,0.0,Punjab,0.07,0.15,0.65,0.02,-0.02
2024-12-12,0.0,Punjab,0.0,0.15,0.65,0.02,-0.02
2024-12-13,0.0,Punjab,0.0,0.15,0.65,0.02,-0.02
2024-12-14,0.0,Punjab,0.0,0.15,0.65,0.02,-0.02
2024-12-15,0.0,Punjab,0.0,0.07,0.65,0.01,-0.01
2024-12-16,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-17,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-18,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-19,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-20,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-21,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-22,0.0,Punjab,0.0,0.0,0.65,0.0,0.0
2024-12-23,0.63,Punjab,0.63,0.63,1.28,0.09,0.54
2024-12-24,0.15,Punjab,0.78,0.78,1.43,0.11,0.04
2024-12-25,0.0,Punjab,0.78,0.78,1.43,0.11,-0.11
2024-12-26,0.0,Punjab,0.15,0.78,1.43,0.11,-0.11
2024-12-27,0.14,Punjab,0.14,0.92,1.57,0.13,0.01
2024-12-28,1.35,Punjab,1.49,2.27,2.92,0.32,1.03
2024-12-29,0.0,Punjab,1.49,2.27,2.92,0.32,-0.32
2024-12-30,0.0,Punjab,1.35,1.64,2.63,0.23,-0.23
2024-12-31,0.0,Punjab,0.0,1.49,2.63,0.21,-0.21
2025-01-01,0.0,Punjab,0.0,1.49,2.42,0.21,-0.21
2025-01-02,0.0,Punjab,0.0,1.49,2.42,0.21,-0.21
2025-01-03,0.0,Punjab,0.0,1.35,2.42,0.19,-0.19
2025-01-04,0.0,Punjab,0.0,0.0,2.42,0.0,0.0
2025-01-05,0.0,Punjab,0.0,0.0,2.42,0.0,0.0
2025-01-06,0.42,Punjab,0.42,0.42,2.84,0.06,0.36
2025-01-07,0.0,Punjab,0.42,0.42,2.76,0.06,-0.06
2025-01-08,0.0,Punjab,0.42,0.42,2.69,0.06,-0.06
2025-01-09,0.0,Punjab,0.0,0.42,2.69,0.06,-0.06
2025-01-10,0.0,Punjab,0.0,0.42,2.69,0.06,-0.06
2025-01-11,0.01,Punjab,0.01,0.43,2.7,0.06,-0.05
2025-01-12,1.78,Punjab,1.79,2.21,4.48,0.32,1.46
2025-01-13,0.0,Punjab,1.79,1.79,4.48,0.26,-0.26
2025-01-14,0.0,Punjab,1.78,1.79,4.48,0.26,-0.26
2025-01-15,0.0,Punjab,0.0,1.79,4.48,0.26,-0.26
2025-01-16,0.0,Punjab,0.0,1.79,4.48,0.26,-0.26
2025-01-17,0.0,Punjab,0.0,1.79,4.48,0.26,-0.26
2025-01-18,0.0,Punjab,0.0,1.78,4.48,0.25,-0.25
2025-01-19,0.0,Punjab,0.0,0.0,4.48,0.0,0.0
2025-01-20,0.0,Punjab,0.0,0.0,4.48,0.0,0.0
2025-01-21,0.0,Punjab,0.0,0.0,4.48,0.0,0.0
2025-01-22,0.0,Punjab,0.0,0.0,3.85,0.0,0.0
2025-01-23,0.0,Punjab,0.0,0.0,3.7,0.0,0.0
2025-01-24,0.0,Punjab,0.0,0.0,3.7,0.0,0.0
2025-01-25,0.0,Punjab,0.0,0.0,3.7,0.0,0.0
2025-01-26,0.0,Punjab,0.0,0.0,3.56,0.0,0.0
2025-01-27,0.0,Punjab,0.0,0.0,2.21,0.0,0.0
2025-01-28,0.0,Punjab,0.0,0.0,2.21,0.0,0.0
2025-01-29,0.0,Punjab,0.0,0.0,2.21,0.0,0.0
2025-01-30,0.0,Punjab,0.0,0.0,2.21,0.0,0.0
2025-01-31,0.0,Punjab,0.0,0.0,2.21,0.0,0.0
2025-02-01,0.14,Punjab,0.14,0.14,2.35,0.02,0.12
2025-02-02,0.0,Punjab,0.14,0.14,2.35,0.02,-0.02
2025-02-03,0.0,Punjab,0.14,0.14,2.35,0.02,-0.02
2025-02-04,0.0,Punjab,0.0,0.14,2.35,0.02,-0.02
2025-02-05,0.0,Punjab,0.0,0.14,1.93,0.02,-0.02
2025-02-06,0.0,Punjab,0.0,0.14,1.93,0.02,-0.02
2025-02-07,0.0,Punjab,0.0,0.14,1.93,0.02,-0.02
2025-02-08,0.0,Punjab,0.0,0.0,1.93,0.0,0.0
2025-02-09,0.0,Punjab,0.0,0.0,1.93,0.0,0.0
2025-02-10,0.0,Punjab,0.0,0.0,1.92,0.0,0.0
2025-02-11,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-12,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-13,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-14,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-15,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-16,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-17,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-18,0.0,Punjab,0.0,0.0,0.14,0.0,0.0
2025-02-19,1.05,Punjab,1.05,1.05,1.19,0.15,0.9
2025-02-20,6.97,Punjab,8.02,8.02,8.16,1.15,5.82
2025-02-21,0.07,Punjab,8.09,8.09,8.23,1.16,-1.09
2025-02-22,0.1,Punjab,7.14,8.19,8.33,1.17,-1.07
2025-02-23,0.2,Punjab,0.37,8.39,8.53,1.2,-1.0
2025-02-24,0.0,Punjab,0.3,8.39,8.53,1.2,-1.2
2025-02-25,3.21,Punjab,3.41,11.6,11.74,1.66,1.55
2025-02-26,0.03,Punjab,3.24,10.58,11.77,1.51,-1.48
2025-02-27,9.18,Punjab,12.42,12.79,20.95,1.83,7.35
2025-02-28,0.23,Punjab,9.44,12.95,21.18,1.85,-1.62
2025-03-01,0.79,Punjab,10.2,13.64,21.97,1.95,-1.16
2025-03-02,0.0,Punjab,1.02,13.44,21.97,1.92,-1.92
2025-03-03,0.81,Punjab,1.6,14.25,22.64,2.04,-1.23
2025-03-04,0.32,Punjab,1.13,11.36,22.96,1.62,-1.3
2025-03-05,0.0,Punjab,1.13,11.33,22.96,1.62,-1.62
2025-03-06,0.0,Punjab,0.32,2.15,22.96,0.31,-0.31
2025-03-07,0.0,Punjab,0.0,1.92,22.96,0.27,-0.27
2025-03-08,0.0,Punjab,0.0,1.13,22.96,0.16,-0.16
2025-03-09,0.0,Punjab,0.0,1.13,22.96,0.16,-0.16
2025-03-10,0.0,Punjab,0.0,0.32,22.96,0.05,-0.05
2025-03-11,0.0,Punjab,0.0,0.0,22.96,0.0,0.0
2025-03-12,0.0,Punjab,0.0,0.0,22.96,0.0,0.0
2025-03-13,0.0,Punjab,0.0,0.0,22.96,0.0,0.0
2025-03-14,0.97,Punjab,0.97,0.97,23.93,0.14,0.83
2025-03-15,0.07,Punjab,1.04,1.04,24.0,0.15,-0.08
2025-03-16,0.05,Punjab,1.09,1.09,24.05,0.16,-0.11
2025-03-17,0.0,Punjab,0.12,1.09,24.05,0.16,-0.16
2025-03-18,0.0,Punjab,0.05,1.09,24.05,0.16,-0.16
2025-03-19,0.0,Punjab,0.0,1.09,24.05,0.16,-0.16
2025-03-20,0.01,Punjab,0.01,1.1,24.06,0.16,-0.15
2025-03-21,0.0,Punjab,0.01,0.13,23.01,0.02,-0.02
2025-03-22,0.0,Punjab,0.01,0.06,16.04,0.01,-0.01
2025-03-23,0.0,Punjab,0.0,0.01,15.97,0.0,0.0
2025-03-24,0.0,Punjab,0.0,0.01,15.87,0.0,0.0
2025-03-25,0.0,Punjab,0.0,0.01,15.67,0.0,0.0
2025-03-26,0.03,Punjab,0.03,0.04,15.7,0.01,0.02
2025-03-27,0.0,Punjab,0.03,0.03,12.49,0.0,0.0
2025-03-28,0.0,Punjab,0.03,0.03,12.46,0.0,0.0
2025-03-29,0.0,Punjab,0.0,0.03,3.28,0.0,0.0
2025-03-30,0.0,Punjab,0.0,0.03,3.05,0.0,0.0
2025-03-31,0.0,Punjab,0.0,0.03,2.26,0.0,0.0
2025-04-01,0.0,Punjab,0.0,0.03,2.26,0.0,0.0
2025-04-02,0.0,Punjab,0.0,0.0,1.45,0.0,0.0
2025-04-03,0.06,Punjab,0.06,0.06,1.19,0.01,0.05
2025-04-04,0.0,Punjab,0.06,0.06,1.19,0.01,-0.01
2025-04-05,0.0,Punjab,0.06,0.06,1.19,0.01,-0.01
2025-04-06,0.0,Punjab,0.0,0.06,1.19,0.01,-0.01
2025-04-07,0.0,Punjab,0.0,0.06,1.19,0.01,-0.01
2025-04-08,0.0,Punjab,0.0,0.06,1.19,0.01,-0.01
2025-04-09,0.0,Punjab,0.0,0.06,1.19,0.01,-0.01
2025-04-10,0.0,Punjab,0.0,0.0,1.19,0.0,0.0
2025-04-11,1.25,Punjab,1.25,1.25,2.44,0.18,1.07
2025-04-12,1.44,Punjab,2.69,2.69,3.88,0.38,1.06
2025-04-13,1.19,Punjab,3.88,3.88,4.1,0.55,0.64
2025-04-14,0.0,Punjab,2.63,3.88,4.03,0.55,-0.55
2025-04-15,0.0,Punjab,1.19,3.88,3.98,0.55,-0.55
2025-04-16,0.0,Punjab,0.0,3.88,3.98,0.55,-0.55
2025-04-17,0.06,Punjab,0.06,3.94,4.04,0.56,-0.5
2025-04-18,0.0,Punjab,0.06,2.69,4.04,0.38,-0.38
2025-04-19,0.15,Punjab,0.21,1.4,4.18,0.2,-0.05
2025-04-20,0.01,Punjab,0.16,0.22,4.19,0.03,-0.02
2025-04-21,0.0,Punjab,0.16,0.22,4.19,0.03,-0.03
2025-04-22,0.0,Punjab,0.01,0.22,4.19,0.03,-0.03
2025-04-23,0.0,Punjab,0.0,0.22,4.19,0.03,-0.03
2025-04-24,0.0,Punjab,0.0,0.16,4.19,0.02,-0.02
2025-04-25,0.0,Punjab,0.0,0.16,4.16,0.02,-0.02
2025-04-26,0.0,Punjab,0.0,0.01,4.16,0.0,0.0
2025-04-27,0.0,Punjab,0.0,0.0,4.16,0.0,0.0
2025-04-28,0.0,Punjab,0.0,0.0,4.16,0.0,0.0
2025-04-29,0.0,Punjab,0.0,0.0,4.16,0.0,0.0
2025-04-30,0.0,Punjab,0.0,0.0,4.16,0.0,0.0
2025-05-01,2.99,Punjab,2.99,2.99,7.15,0.43,2.56
2025-05-02,1.67,Punjab,4.66,4.66,8.82,0.67,1.0
2025-05-03,1.42,Punjab,6.08,6.08,10.18,0.87,0.55
2025-05-04,0.19,Punjab,3.28,6.27,10.37,0.9,-0.71
2025-05-05,0.63,Punjab,2.24,6.9,11.0,0.99,-0.36
2025-05-06,0.0,Punjab,0.82,6.9,11.0,0.99,-0.99
2025-05-07,0.0,Punjab,0.63,6.9,11.0,0.99,-0.99
2025-05-08,1.24,Punjab,1.24,5.15,12.24,0.74,0.5
2025-05-09,6.11,Punjab,7.35,9.59,18.35,1.37,4.74
2025-05-10,0.0,Punjab,7.35,8.17,18.35,1.17,-1.17
2025-05-11,0.0,Punjab,6.11,7.98,17.1,1.14,-1.14
2025-05-12,0.45,Punjab,0.45,7.8,16.11,1.11,-0.66
2025-05-13,0.0,Punjab,0.45,7.8,14.92,1.11,-1.11
2025-05-14,0.0,Punjab,0.45,7.8,14.92,1.11,-1.11
2025-05-15,0.0,Punjab,0.0,6.56,14.92,0.94,-0.94
2025-05-16,0.0,Punjab,0.0,0.45,14.92,0.06,-0.06
2025-05-17,0.0,Punjab,0.0,0.45,14.86,0.06,-0.06
2025-05-18,0.0,Punjab,0.0,0.45,14.86,0.06,-0.06
2025-05-19,0.0,Punjab,0.0,0.0,14.71,0.0,0.0
2025-05-20,0.0,Punjab,0.0,0.0,14.7,0.0,0.0
2025-05-21,0.0,Punjab,0.0,0.0,14.7,0.0,0.0
2025-05-22,0.0,Punjab,0.0,0.0,14.7,0.0,0.0
2025-05-23,0.0,Punjab,0.0,0.0,14.7,0.0,0.0
2025-05-24,0.63,Punjab,0.63,0.63,15.33,0.09,0.54
2025-05-25,0.56,Punjab,1.19,1.19,15.89,0.17,0.39
2025-05-26,0.0,Punjab,1.19,1.19,15.89,0.17,-0.17
2025-05-27,0.0,Punjab,0.56,1.19,15.89,0.17,-0.17
2025-05-28,0.0,Punjab,0.0,1.19,15.89,0.17,-0.17
2025-05-29,0.0,Punjab,0.0,1.19,15.89,0.17,-0.17
2025-05-30,0.08,Punjab,0.08,1.27,15.97,0.18,-0.1
2025-05-31,0.27,Punjab,0.35,0.91,13.25,0.13,0.14
2025-06-01,0.22,Punjab,0.57,0.57,11.8,0.08,0.14
2025-06-02,0.0,Punjab,0.49,0.57,10.38,0.08,-0.08
2025-06-03,0.32,Punjab,0.54,0.89,10.51,0.13,0.19
2025-06-04,0.69,Punjab,1.01,1.58,10.57,0.23,0.46
2025-06-05,0.0,Punjab,1.01,1.58,10.57,0.23,-0.23
2025-06-06,0.0,Punjab,0.69,1.5,10.57,0.21,-0.21
2025-06-07,0.0,Punjab,0.0,1.23,9.33,0.18,-0.18
2025-06-08,0.0,Punjab,0.0,1.01,3.22,0.14,-0.14
2025-06-09,0.0,Punjab,0.0,1.01,3.22,0.14,-0.14
2025-06-10,0.0,Punjab,0.0,0.69,3.22,0.1,-0.1
2025-06-11,0.0,Punjab,0.0,0.0,2.77,0.0,0.0
2025-06-12,0.0,Punjab,0.0,0.0,2.77,0.0,0.0
2025-06-13,0.0,Punjab,0.0,0.0,2.77,0.0,0.0
2025-06-14,0.1,Punjab,0.1,0.1,2.87,0.01,0.09
2025-06-15,0.62,Punjab,0.72,0.72,3.49,0.1,0.52
2025-06-16,1.87,Punjab,2.59,2.59,5.36,0.37,1.5
2025-06-17,0.0,Punjab,2.49,2.59,5.36,0.37,-0.37
2025-06-18,0.0,Punjab,1.87,2.59,5.36,0.37,-0.37
2025-06-19,0.0,Punjab,0.0,2.59,5.36,0.37,-0.37
2025-06-20,0.0,Punjab,0.0,2.59,5.36,0.37,-0.37
2025-06-21,0.03,Punjab,0.03,2.52,5.39,0.36,-0.33
2025-06-22,1.88,Punjab,1.91,3.78,7.27,0.54,1.34
2025-06-23,4.3,Punjab,6.21,6.21,10.94,0.89,3.41
2025-06-24,0.15,Punjab,6.33,6.36,10.53,0.91,-0.76
2025-06-25,3.45,Punjab,7.9,9.81,13.98,1.4,2.05
2025-06-26,19.85,Punjab,23.45,29.66,33.83,4.24,15.61
2025-06-27,23.81,Punjab,47.11,53.47,57.64,7.64,16.17
2025-06-28,3.66,Punjab,47.32,57.1,61.3,8.16,-4.5
2025-06-29,4.8,Punjab,32.27,60.02,66.02,8.57,-3.77
2025-06-30,0.93,Punjab,9.39,56.65,66.68,8.09,-7.16
2025-07-01,0.31,Punjab,6.04,56.81,66.77,8.12,-7.81
2025-07-02,0.65,Punjab,1.89,54.01,67.42,7.72,-7.07
2025-07-03,0.1,Punjab,1.06,34.26,67.2,4.89,-4.79
2025-07-04,0.03,Punjab,0.78,10.48,66.54,1.5,-1.47
2025-07-05,5.21,Punjab,5.34,12.03,71.75,1.72,3.49
2025-07-06,10.68,Punjab,15.92,17.91,82.43,2.56,8.12
2025-07-07,4.58,Punjab,20.47,21.56,87.01,3.08,1.5
2025-07-08,11.94,Punjab,27.2,33.19,98.95,4.74,7.2
2025-07-09,9.34,Punjab,25.86,41.88,108.29,5.98,3.36
2025-07-10,18.15,Punjab,39.43,59.93,126.44,8.56,9.59
2025-07-11,18.67,Punjab,46.16,78.57,145.11,11.22,7.45
2025-07-12,9.48,Punjab,46.3,82.84,154.59,11.83,-2.35
2025-07-13,5.52,Punjab,33.67,77.68,160.11,11.1,-5.58
2025-07-14,15.26,Punjab,30.26,88.36,175.27,12.62,2.64
2025-07-15,27.05,Punjab,47.83,103.47,201.7,14.78,12.27
2025-07-16,39.24,Punjab,81.55,133.37,239.07,19.05,20.19
2025-07-17,1.9,Punjab,68.19,117.12,240.97,16.73,-14.83
2025-07-18,2.58,Punjab,43.72,101.03,243.55,14.43,-11.85
2025-07-19,0.0,Punjab,4.48,91.55,243.55,13.08,-13.08
2025-07-20,0.0,Punjab,2.58,86.03,243.55,12.29,-12.29
2025-07-21,0.0,Punjab,0.0,70.77,243.52,10.11,-10.11
2025-07-22,11.11,Punjab,11.11,54.83,252.75,7.83,3.28
2025-07-23,1.57,Punjab,12.68,17.16,250.02,2.45,-0.88
2025-07-24,12.97,Punjab,25.65,28.23,262.84,4.03,8.94
2025-07-25,1.95,Punjab,16.49,27.6,261.34,3.94,-1.99
2025-07-26,0.22,Punjab,15.14,27.82,241.71,3.97,-3.75
2025-07-27,0.0,Punjab,2.17,27.82,217.9,3.97,-3.97
2025-07-28,0.0,Punjab,0.22,27.82,214.24,3.97,-3.97
2025-07-29,1.8,Punjab,1.8,18.51,211.24,2.64,-0.84
2025-07-30,0.34,Punjab,2.14,17.28,210.65,2.47,-2.13
2025-07-31,18.85,Punjab,20.99,23.16,229.19,3.31,15.54
2025-08-01,19.24,Punjab,38.43,40.45,247.78,5.78,13.46
2025-08-02,4.26,Punjab,42.35,44.49,251.94,6.36,-2.1
2025-08-03,5.72,Punjab,29.22,50.21,257.63,7.17,-1.45
2025-08-04,0.03,Punjab,10.01,50.24,252.45,7.18,-7.15
2025-08-05,6.14,Punjab,11.89,54.58,247.91,7.8,-1.66
2025-08-06,1.02,Punjab,7.19,55.26,244.35,7.89,-6.87
2025-08-07,0.01,Punjab,7.17,36.42,232.42,5.2,-5.19
2025-08-08,0.54,Punjab,1.57,17.72,223.62,2.53,-1.99
2025-08-09,2.19,Punjab,2.74,15.65,207.66,2.24,-0.05
2025-08-10,0.45,Punjab,3.18,10.38,189.44,1.48,-1.03
2025-08-11,0.17,Punjab,2.81,10.52,180.13,1.5,-1.33
2025-08-12,0.42,Punjab,1.04,4.8,175.03,0.69,-0.27
2025-08-13,0.09,Punjab,0.68,3.87,159.86,0.55,-0.46
2025-08-14,1.75,Punjab,2.26,5.61,134.56,0.8,0.95
2025-08-15,1.3,Punjab,3.14,6.37,96.62,0.91,0.39
2025-08-16,0.85,Punjab,3.9,5.03,95.57,0.72,0.13
2025-08-17,1.47,Punjab,3.62,6.05,94.46,0.86,0.61
2025-08-18,6.02,Punjab,8.34,11.9,100.48,1.7,4.32
2025-08-19,2.19,Punjab,9.68,13.67,102.67,1.95,0.24
2025-08-20,0.47,Punjab,8.68,14.05,103.14,2.01,-1.54
2025-08-21,0.32,Punjab,2.98,12.62,92.35,1.8,-1.48
2025-08-22,0.0,Punjab,0.79,11.32,90.78,1.62,-1.62
2025-08-23,4.35,Punjab,4.67,14.82,82.16,2.12,2.23
2025-08-24,22.5,Punjab,26.85,35.85,102.71,5.12,17.38
2025-08-25,0.11,Punjab,26.96,29.94,102.6,4.28,-4.17
2025-08-26,9.33,Punjab,31.94,37.08,111.93,5.3,4.03
2025-08-27,2.97,Punjab,12.41,39.58,114.9,5.65,-2.68
2025-08-28,0.07,Punjab,12.37,39.33,113.17,5.62,-5.55
2025-08-29,1.62,Punjab,4.66,40.95,114.45,5.85,-4.23
2025-08-30,27.36,Punjab,29.05,63.96,122.96,9.14,18.22
2025-08-31,18.08,Punjab,47.06,59.54,121.8,8.51,9.57
2025-09-01,1.5,Punjab,46.94,60.93,119.04,8.7,-7.2
2025-09-02,2.54,Punjab,22.12,54.14,115.86,7.73,-5.19
2025-09-03,0.98,Punjab,5.02,52.15,116.81,7.45,-6.47
2025-09-04,1.2,Punjab,4.72,53.28,111.87,7.61,-6.41
2025-09-05,0.0,Punjab,2.18,51.66,110.85,7.38,-7.38
2025-09-06,2.47,Punjab,3.67,26.77,113.31,3.82,-1.35
2025-09-07,12.94,Punjab,15.41,21.63,125.71,3.09,9.85
2025-09-08,29.84,Punjab,45.25,49.97,153.36,7.14,22.7
2025-09-09,1.06,Punjab,43.84,48.49,153.97,6.93,-5.87
2025-09-10,0.0,Punjab,30.9,47.51,153.8,6.79,-6.79
2025-09-11,0.0,Punjab,1.06,46.31,153.38,6.62,-6.62
2025-09-12,0.0,Punjab,0.0,46.31,153.29,6.62,-6.62
2025-09-13,0.0,Punjab,0.0,43.84,151.54,6.26,-6.26
2025-09-14,0.0,Punjab,0.0,30.9,150.24,4.41,-4.41
2025-09-15,0.0,Punjab,0.0,1.06,149.39,0.15,-0.15
2025-09-16,0.0,Punjab,0.0,0.0,147.92,0.0,0.0
2025-09-17,0.0,Punjab,0.0,0.0,141.9,0.0,0.0
2025-09-18,0.8,Punjab,0.8,0.8,140.51,0.11,0.69
2025-09-19,0.62,Punjab,1.42,1.42,140.66,0.2,0.42
2025-09-20,0.01,Punjab,1.43,1.43,140.35,0.2,-0.19
2025-09-21,0.0,Punjab,0.63,1.43,140.35,0.2,-0.2
2025-09-22,0.0,Punjab,0.01,1.43,136.0,0.2,-0.2
2025-09-23,0.0,Punjab,0.0,1.43,113.5,0.2,-0.2
2025-09-24,0.0,Punjab,0.0,1.43,113.39,0.2,-0.2
2025-09-25,0.0,Punjab,0.0,0.63,104.06,0.09,-0.09
2025-09-26,0.0,Punjab,0.0,0.01,101.09,0.0,0.0
2025-09-27,0.0,Punjab,0.0,0.0,101.02,0.0,0.0
2025-09-28,0.0,Punjab,0.0,0.0,99.4,0.0,0.0
2025-09-29,0.01,Punjab,0.01,0.01,72.05,0.0,0.01
2025-09-30,0.29,Punjab,0.3,0.3,54.26,0.04,0.25
2025-10-01,0.0,Punjab,0.3,0.3,52.76,0.04,-0.04
2025-10-02,0.0,Punjab,0.29,0.3,50.22,0.04,-0.04
2025-10-03,0.18,Punjab,0.18,0.48,49.42,0.07,0.11
2025-10-04,0.29,Punjab,0.47,0.77,48.51,0.11,0.18
2025-10-05,13.07,Punjab,13.54,13.84,61.58,1.98,11.09
2025-10-06,11.06,Punjab,24.42,24.89,70.17,3.56,7.5
2025-10-07,0.04,Punjab,24.17,24.64,57.27,3.52,-3.48
2025-10-08,0.0,Punjab,11.1,24.64,27.43,3.52,-3.52
2025-10-09,0.0,Punjab,0.04,24.64,26.37,3.52,-3.52
2025-10-10,0.0,Punjab,0.0,24.46,26.37,3.49,-3.49
2025-10-11,0.0,Punjab,0.0,24.17,26.37,3.45,-3.45
2025-10-12,0.0,Punjab,0.0,11.1,26.37,1.59,-1.59
2025-10-13,0.0,Punjab,0.0,0.04,26.37,0.01,-0.01
2025-10-14,0.0,Punjab,0.0,0.0,26.37,0.0,0.0
2025-10-15,0.0,Punjab,0.0,0.0,26.37,0.0,0.0
2025-10-16,0.0,Punjab,0.0,0.0,26.37,0.0,0.0
2025-10-17,0.0,Punjab,0.0,0.0,26.37,0.0,0.0
2025-10-18,0.0,Punjab,0.0,0.0,25.57,0.0,0.0
2025-10-19,0.0,Punjab,0.0,0.0,24.95,0.0,0.0
2025-10-20,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-21,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-22,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-23,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-24,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-25,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-26,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-27,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-28,0.0,Punjab,0.0,0.0,24.94,0.0,0.0
2025-10-29,0.0,Punjab,0.0,0.0,24.93,0.0,0.0
2025-10-30,0.0,Punjab,0.0,0.0,24.64,0.0,0.0
2025-10-31,0.0,Punjab,0.0,0.0,24.64,0.0,0.0
2025-11-01,0.0,Punjab,0.0,0.0,24.64,0.0,0.0
2025-11-02,0.0,Punjab,0.0,0.0,24.46,0.0,0.0
2025-11-03,0.0,Punjab,0.0,0.0,24.17,0.0,0.0
2025-11-04,0.0,Punjab,0.0,0.0,11.1,0.0,0.0
